2026-04-04 21:23:33.387 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:23:33.387 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:23:33.392 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20251127_黑日_1.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.392 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260322江心洲.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.392 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6303.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.392 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6368.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.398 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20251127_黑日_1.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.398 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260322江心洲.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.398 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6303.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.399 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6368.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.605 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20251127_黑日_1.jpg
2026-04-04 21:23:33.607 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:23:33.609 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:23:33.615 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6400.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.618 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6400.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.683 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6303.jpg
